SamuraiId,Picture,Name,Age,Town
266,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_266,22,Sushi Town
267,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_267,15,Nagasaki
268,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_268,40,Takoyaki
269,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_269,28,Sushi Town
270,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_270,12,Nagasaki
271,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_271,7,Takoyaki
272,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_272,42,Sushi Town
273,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_273,19,Takoyaki
274,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_274,31,Nagasaki
275,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_275,42,Sushi Town
276,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_276,27,Shijuku
277,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_277,41,Nagasaki
278,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_278,9,Sushi Town
279,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_279,28,Nagasaki
280,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_280,11,DonBuri
281,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_281,48,Nagasaki
282,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_282,17,DonBuri
283,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_283,4,Shijuku
284,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_284,28,DonBuri
285,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_285,48,DonBuri
286,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_286,14,DonBuri
287,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_287,37,Takoyaki
288,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_288,17,Nagasaki
289,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_289,13,Sushi Town
290,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_290,47,Nagasaki
291,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_291,44,Sushi Town
292,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_292,42,Sushi Town
293,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_293,33,Shijuku
294,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_294,42,Sushi Town
295,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_295,20,Shijuku
296,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_296,28,Takoyaki
297,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_297,1,Shijuku
298,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_298,27,DonBuri
299,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_299,42,Shijuku
300,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_300,25,Takoyaki
301,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_301,17,Shijuku
302,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_302,38,Takoyaki
303,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_303,24,Nagasaki
304,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_304,15,Takoyaki
305,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_305,9,Shijuku
306,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_306,28,DonBuri
307,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_307,15,DonBuri
308,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_308,12,DonBuri
309,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_309,44,Shijuku
310,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_310,28,Shijuku
311,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_311,36,Nagasaki
312,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_312,24,Shijuku
313,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_313,19,Sushi Town
314,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_314,36,Shijuku
315,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_315,27,DonBuri
316,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_316,26,Sushi Town
317,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_317,6,Nagasaki
318,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_318,32,DonBuri
319,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_319,38,Takoyaki
320,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_320,23,Takoyaki
321,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_321,26,Takoyaki
322,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_322,38,Nagasaki
323,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_323,18,Sushi Town
324,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_324,21,Sushi Town
325,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_325,9,Shijuku
326,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_326,5,DonBuri
327,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_327,49,DonBuri
328,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_328,17,DonBuri
329,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_329,1,Sushi Town
330,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_330,5,Takoyaki
331,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_331,16,Nagasaki
332,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_332,4,DonBuri
333,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_333,7,DonBuri
334,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_334,44,DonBuri
335,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_335,34,Takoyaki
336,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_336,0,DonBuri
337,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_337,33,DonBuri
338,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_338,30,Sushi Town
339,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_339,10,DonBuri
340,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_340,10,Nagasaki
341,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_341,40,Nagasaki
342,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_342,15,Nagasaki
343,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_343,14,Sushi Town
344,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_344,26,Takoyaki
345,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_345,1,Nagasaki
346,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_346,10,DonBuri
347,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_347,13,Shijuku
348,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_348,37,Nagasaki
349,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_349,6,Takoyaki
350,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_350,34,Takoyaki
351,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_351,12,DonBuri
352,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_352,10,DonBuri
353,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_353,29,Shijuku
354,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_354,9,Nagasaki
355,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_355,40,Nagasaki
356,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_356,20,Shijuku
357,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_357,11,DonBuri
358,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_358,44,Shijuku
359,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_359,46,Shijuku
360,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_360,44,DonBuri
361,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_361,19,Nagasaki
362,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_362,38,Nagasaki
363,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_363,2,Sushi Town
364,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_364,29,Sushi Town
365,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_365,3,Shijuku
366,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_366,22,DonBuri
367,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_367,7,DonBuri
368,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_368,16,Shijuku
369,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_369,42,Sushi Town
370,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_370,17,Nagasaki
371,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_371,34,Shijuku
372,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_372,17,Shijuku
373,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_373,13,Shijuku
374,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_374,19,Takoyaki
375,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_375,24,Takoyaki
376,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_376,2,Takoyaki
377,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_377,14,Shijuku
378,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_378,32,Shijuku
379,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_379,11,Sushi Town
380,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_380,40,Sushi Town
381,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_381,32,Takoyaki
382,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_382,3,DonBuri
383,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_383,2,Takoyaki
384,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_384,7,Shijuku
385,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_385,33,Sushi Town
386,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_386,47,Takoyaki
387,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_387,16,Shijuku
388,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_388,39,DonBuri
389,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_389,44,DonBuri
390,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_390,5,Nagasaki
391,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_391,30,Shijuku
392,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_392,30,Takoyaki
393,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_393,24,DonBuri
394,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_394,6,Nagasaki
395,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_395,32,Nagasaki
396,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_396,42,Shijuku
397,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_397,3,Shijuku
398,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_398,25,Sushi Town
399,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_399,13,Shijuku
400,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_400,19,Takoyaki
401,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_401,43,Sushi Town
402,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_402,38,Shijuku
403,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_403,35,Shijuku
404,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_404,29,Takoyaki
405,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_405,41,Shijuku
406,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_406,36,Takoyaki
407,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_407,37,Takoyaki
408,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_408,1,Nagasaki
409,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_409,25,DonBuri
410,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_410,28,DonBuri
411,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_411,45,Nagasaki
412,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_412,19,Takoyaki
413,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_413,23,Takoyaki
414,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_414,47,DonBuri
415,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_415,2,Shijuku
416,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_416,6,Takoyaki
417,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_417,27,DonBuri
418,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_418,35,DonBuri
419,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_419,36,Nagasaki
420,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_420,47,Sushi Town
421,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_421,47,Takoyaki
422,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_422,8,Nagasaki
423,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_423,11,DonBuri
424,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_424,28,Sushi Town
425,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_425,27,Sushi Town
426,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_426,45,Sushi Town
427,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_427,34,DonBuri
428,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_428,47,Takoyaki
429,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_429,27,Shijuku
430,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_430,23,Shijuku
431,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_431,39,Takoyaki
432,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_432,30,Takoyaki
433,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_433,9,Nagasaki
434,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_434,33,Takoyaki
435,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_435,37,Nagasaki
436,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_436,34,Takoyaki
437,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_437,9,DonBuri
438,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_438,13,Nagasaki
439,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_439,7,Nagasaki
440,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_440,38,DonBuri
441,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_441,0,Nagasaki
442,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_442,6,Shijuku
443,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_443,5,Nagasaki
444,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_444,7,Nagasaki
445,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_445,0,Nagasaki
446,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_446,1,Sushi Town
447,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_447,47,Shijuku
448,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_448,17,Nagasaki
449,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_449,45,Sushi Town
450,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_450,16,Sushi Town
451,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_451,6,DonBuri
452,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_452,8,DonBuri
453,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_453,29,Sushi Town
454,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_454,7,Takoyaki
455,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_455,12,Shijuku
456,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_456,25,Sushi Town
457,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_457,17,DonBuri
458,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_458,47,Takoyaki
459,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_459,42,DonBuri
460,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_460,36,Takoyaki
461,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_461,42,DonBuri
462,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_462,31,Shijuku
463,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_463,14,Sushi Town
464,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_464,42,Takoyaki
465,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_465,30,Shijuku
466,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_466,6,Sushi Town
467,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_467,0,Takoyaki
468,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_468,31,Nagasaki
469,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_469,0,DonBuri
470,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_470,8,Nagasaki
471,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_471,38,Sushi Town
472,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_472,4,DonBuri
473,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_473,19,DonBuri
474,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_474,39,DonBuri
475,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_475,37,Nagasaki
476,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_476,31,Nagasaki
477,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_477,44,Nagasaki
478,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_478,45,DonBuri
479,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_479,18,Sushi Town
480,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_480,17,Shijuku
481,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_481,38,Sushi Town
482,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_482,7,DonBuri
483,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_483,43,DonBuri
484,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_484,2,Takoyaki
485,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_485,7,DonBuri
486,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_486,21,Sushi Town
487,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_487,41,DonBuri
488,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_488,43,Sushi Town
489,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_489,11,Takoyaki
490,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_490,3,Shijuku
491,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_491,8,Sushi Town
492,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_492,2,Shijuku
493,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_493,11,Takoyaki
494,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_494,11,DonBuri
495,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_495,36,Sushi Town
496,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_496,9,Sushi Town
497,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_497,33,DonBuri
498,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_498,3,DonBuri
499,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_499,17,Sushi Town
500,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_500,34,Takoyaki
501,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_501,41,Takoyaki
502,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_502,6,Shijuku
503,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_503,7,Takoyaki
504,https://static.wikia.nocookie.net/l5r/images/0/0e/Samurai.jpg,Samurai_504,27,Sushi Town
